"game_id","season","era","home_team_name","away_team_name","home_team_id","away_team_id","true_home","bye","mnf","tnf","point_diff","spread_line","days_since_last_game_home_team","days_since_last_game_away_team"
2005110609,2005,"2002-10","SF","NYG",29,24,1,0,0,0,-18,-9.5,7,7
2005112008,2005,"2002-10","NYG","PHI",24,26,1,0,1,0,10,3.5,7,6
2005112711,2005,"2002-10","SEA","NYG",28,24,1,0,0,0,3,5.5,7,7
2005121108,2005,"2002-10","PHI","NYG",26,24,1,0,-1,0,-3,-3,6,7
2005122405,2005,"2002-10","WAS","NYG",32,24,1,0,-1,0,15,3,6,7
2005100906,2005,"2002-10","NYJ","TB",25,30,1,0,0,0,2,-3.5,7,7
2005091808,2005,"2002-10","PHI","SF",26,29,1,0,-1,0,39,11.5,6,7
2005110612,2005,"2002-10","WAS","PHI",32,26,1,0,0,0,7,0,7,7
2005120500,2005,"2002-10","PHI","SEA",26,28,1,0,0,0,-42,-3,8,8
2006010112,2005,"2002-10","PHI","WAS",26,32,1,0,0,0,-11,-7,8,8
2005091104,2005,"2002-10","PIT","TEN",27,31,1,0,0,0,27,7,NA,NA
2005100207,2005,"2002-10","WAS","SEA",32,28,1,1,0,0,3,2,13,7
2005112010,2005,"2002-10","SF","SEA",29,28,1,0,0,0,-2,-12,7,7
2005121109,2005,"2002-10","SEA","SF",28,29,1,0,-1,0,38,15.5,6,7
2005121806,2005,"2002-10","TEN","SEA",31,28,1,0,0,0,-4,-7.5,7,7
2005102307,2005,"2002-10","WAS","SF",32,29,1,-1,0,0,35,11.5,7,14
2005103011,2005,"2002-10","SF","TB",29,30,1,-1,0,0,5,-11.5,7,14
2005112706,2005,"2002-10","TEN","SF",31,29,1,0,0,0,11,7,7,7
2005111307,2005,"2002-10","TB","WAS",30,32,1,0,0,0,1,-1,7,7
2006091009,2006,"2002-10","ARI","SF",1,29,1,0,0,0,7,9.5,NA,NA
2006091710,2006,"2002-10","SEA","ARI",28,1,1,0,0,0,11,7,7,7
2006092409,2006,"2002-10","ARI","LA",1,17,1,0,0,0,-2,5.5,7,7
2006100100,2006,"2002-10","ATL","ARI",2,1,1,0,-1,0,22,7,6,7
2006100808,2006,"2002-10","ARI","KC",1,16,1,0,0,0,-3,-3.5,7,7
2006101600,2006,"2002-10","ARI","CHI",1,6,1,0,0,0,-1,-11.5,8,8
2006102210,2006,"2002-10","LV","ARI",19,1,1,0,1,0,13,-3,7,6
2006102902,2006,"2002-10","GB","ARI",12,1,1,0,0,0,17,4,7,7
2006111213,2006,"2002-10","ARI","DAL",1,9,1,1,0,0,-17,-6.5,14,7
2006111912,2006,"2002-10","ARI","DET",1,11,1,0,0,0,7,2.5,7,7
2006112605,2006,"2002-10","MIN","ARI",21,1,1,0,0,0,5,7,7,7
2006120307,2006,"2002-10","LA","ARI",17,1,1,0,0,0,-14,6,7,7
2006121011,2006,"2002-10","ARI","SEA",1,28,1,0,0,0,6,-3,7,7
2006121709,2006,"2002-10","ARI","DEN",1,10,1,0,0,0,-17,-2.5,7,7
2006122409,2006,"2002-10","SF","ARI",29,1,1,0,0,1,-6,3.5,10,7
2006123114,2006,"2002-10","LAC","ARI",18,1,1,0,0,0,7,13.5,7,7
2006091000,2006,"2002-10","CAR","ATL",5,2,1,0,0,0,-14,4.5,NA,NA
2006091700,2006,"2002-10","ATL","TB",2,30,1,0,0,0,11,4.5,7,7
2006092500,2006,"2002-10","NO","ATL",23,2,1,0,0,0,20,-4,8,8
2006101500,2006,"2002-10","ATL","NYG",2,24,1,1,0,0,-13,3,14,7
2006102200,2006,"2002-10","ATL","PIT",2,27,1,0,0,0,3,-2.5,7,7
2006102901,2006,"2002-10","CIN","ATL",7,2,1,0,0,0,-2,3.5,7,7
2006110503,2006,"2002-10","DET","ATL",11,2,1,1,0,0,16,-5,14,7
2006111200,2006,"2002-10","ATL","CLE",2,8,1,0,0,0,-4,9,7,7
2006111900,2006,"2002-10","BAL","ATL",3,2,1,0,0,0,14,3.5,7,7
2006112600,2006,"2002-10","ATL","NO",2,23,1,0,0,0,-18,3,7,7
2006120309,2006,"2002-10","WAS","ATL",32,2,1,0,0,0,-10,-1,7,7
2006121009,2006,"2002-10","TB","ATL",30,2,1,0,0,0,-11,-4,7,7
2006121600,2006,"2002-10","ATL","DAL",2,9,1,0,0,0,-10,-4,6,6
2006122400,2006,"2002-10","ATL","CAR",2,5,1,0,0,0,-7,6,8,7
2006123110,2006,"2002-10","PHI","ATL",26,2,1,0,-1,0,7,7,6,7
2006091007,2006,"2002-10","TB","BAL",30,3,1,0,0,0,-27,3,NA,NA
2006091701,2006,"2002-10","BAL","LV",3,19,1,0,1,0,22,13,7,6
2006092408,2006,"2002-10","CLE","BAL",8,3,1,0,0,0,-1,-6.5,7,7
2006100101,2006,"2002-10","BAL","LAC",3,18,1,-1,0,0,3,1,7,14
2006100900,2006,"2002-10","DEN","BAL",10,3,1,1,0,0,10,5.5,15,8
2006101501,2006,"2002-10","BAL","CAR",3,5,1,0,-1,0,-2,3,6,7
2006102904,2006,"2002-10","NO","BAL",23,3,1,0,0,0,-13,1,14,14
2006110500,2006,"2002-10","BAL","CIN",3,7,1,0,0,0,6,3,7,7
2006111211,2006,"2002-10","TEN","BAL",31,3,1,0,0,0,-1,-7,7,7
2006112601,2006,"2002-10","BAL","PIT",3,27,1,0,0,0,27,3,7,7
2006113000,2006,"2002-10","CIN","BAL",7,3,1,0,0,0,6,3,4,4
2006121006,2006,"2002-10","KC","BAL",16,3,1,0,0,-1,-10,3,7,10
2006121700,2006,"2002-10","BAL","CLE",3,8,1,0,0,-1,10,13,7,10
2006122407,2006,"2002-10","PIT","BAL",27,3,1,0,0,0,-24,4,7,7
2006123100,2006,"2002-10","BAL","BUF",3,4,1,0,0,0,12,9.5,7,7
2006091005,2006,"2002-10","NE","BUF",22,4,1,0,0,0,2,10,NA,NA
2006091706,2006,"2002-10","MIA","BUF",20,4,1,0,0,1,-10,6.5,10,7
2006092400,2006,"2002-10","BUF","NYJ",4,25,1,0,0,0,-8,6,7,7
2006100102,2006,"2002-10","BUF","MIN",4,21,1,0,0,0,5,1,7,7
2006100801,2006,"2002-10","CHI","BUF",6,4,1,0,0,0,33,9.5,7,7
2006101503,2006,"2002-10","DET","BUF",11,4,1,0,0,0,3,-1,7,7
2006102201,2006,"2002-10","BUF","NE",4,22,1,-1,0,0,-22,-5.5,7,14
2006110501,2006,"2002-10","BUF","GB",4,12,1,1,0,0,14,3.5,14,7
2006111203,2006,"2002-10","IND","BUF",14,4,1,0,0,0,1,12,7,7
2006111905,2006,"2002-10","HOU","BUF",13,4,1,0,0,0,-3,3,7,7
2006112602,2006,"2002-10","BUF","JAX",4,15,1,0,1,0,3,-3,7,6
2006120312,2006,"2002-10","BUF","LAC",4,18,1,0,0,0,-3,-5.5,7,7
2006121008,2006,"2002-10","NYJ","BUF",25,4,1,0,0,0,-18,4.5,7,7
2006121701,2006,"2002-10","BUF","MIA",4,20,1,0,0,0,21,1,7,7
2006122401,2006,"2002-10","BUF","TEN",4,31,1,0,0,0,-1,5.5,7,7
2006091707,2006,"2002-10","MIN","CAR",21,5,1,0,-1,0,3,2,6,7
2006092407,2006,"2002-10","TB","CAR",30,5,1,0,0,0,-2,-3,7,7
2006100103,2006,"2002-10","CAR","NO",5,23,1,0,1,0,3,7,7,6
2006100800,2006,"2002-10","CAR","CLE",5,8,1,0,0,0,8,7.5,7,7
2006102202,2006,"2002-10","CIN","CAR",7,5,1,0,0,0,3,3,7,7
2006102912,2006,"2002-10","CAR","DAL",5,9,1,0,1,0,-21,4.5,7,6
2006111300,2006,"2002-10","CAR","TB",5,30,1,1,0,0,14,10,15,8
2006111901,2006,"2002-10","CAR","LA",5,17,1,0,-1,0,15,6.5,6,7
2006112610,2006,"2002-10","WAS","CAR",32,5,1,0,0,0,4,-5.5,7,7
2006120400,2006,"2002-10","PHI","CAR",26,5,1,0,0,0,3,-3,8,8
2006121000,2006,"2002-10","CAR","NYG",5,24,1,0,-1,0,-14,-3,6,7
2006121702,2006,"2002-10","CAR","PIT",5,27,1,0,0,-1,-34,-3,7,10
2006123108,2006,"2002-10","NO","CAR",23,5,1,0,0,0,-10,-3,7,7
2006091010,2006,"2002-10","GB","CHI",12,6,1,0,0,0,-26,-3.5,NA,NA
2006091702,2006,"2002-10","CHI","DET",6,11,1,0,0,0,27,7,7,7
2006092405,2006,"2002-10","MIN","CHI",21,6,1,0,0,0,-3,-3.5,7,7
2006100112,2006,"2002-10","CHI","SEA",6,28,1,0,0,0,31,3.5,7,7
2006102900,2006,"2002-10","CHI","SF",6,29,1,0,0,0,31,16,13,14
2006110502,2006,"2002-10","CHI","MIA",6,20,1,-1,0,0,-18,13,7,14
2006111208,2006,"2002-10","NYG","CHI",24,6,1,0,0,0,-18,1,7,7
2006111909,2006,"2002-10","NYJ","CHI",25,6,1,0,0,0,-10,-5.5,7,7
2006112606,2006,"2002-10","NE","CHI",22,6,1,0,0,0,4,4.5,7,7
2006120313,2006,"2002-10","CHI","MIN",6,21,1,0,0,0,10,9,7,7
2006121100,2006,"2002-10","LA","CHI",17,6,1,0,0,0,-15,-6,8,8
2006121703,2006,"2002-10","CHI","TB",6,30,1,0,-1,0,3,13,6,7
2006122403,2006,"2002-10","DET","CHI",11,6,1,0,0,0,-5,-6,7,7
2006123101,2006,"2002-10","CHI","GB",6,12,1,0,0,-1,-19,2.5,7,10
2006091004,2006,"2002-10","KC","CIN",16,7,1,0,0,0,-13,-1.5,NA,NA
2006091703,2006,"2002-10","CIN","CLE",7,8,1,0,0,0,17,10.5,7,7
2006092406,2006,"2002-10","PIT","CIN",27,7,1,0,-1,0,-8,2,6,7
2006100109,2006,"2002-10","CIN","NE",7,22,1,0,0,0,-25,5.5,7,7
2006101506,2006,"2002-10","TB","CIN",30,7,1,-1,0,0,1,-4.5,7,14
2006111201,2006,"2002-10","CIN","LAC",7,18,1,0,0,0,-8,-1,7,7
2006111908,2006,"2002-10","NO","CIN",23,7,1,0,0,0,-15,3.5,7,7
2006112603,2006,"2002-10","CLE","CIN",8,7,1,0,0,0,-30,-3,7,7
2006121001,2006,"2002-10","CIN","LV",7,19,1,0,0,1,17,10.5,10,7
2006121800,2006,"2002-10","IND","CIN",14,7,1,0,0,0,18,3.5,8,8
2006122410,2006,"2002-10","DEN","CIN",10,7,1,0,1,0,1,3,7,6
2006123102,2006,"2002-10","CIN","PIT",7,27,1,0,0,0,-6,6,7,7
2006091001,2006,"2002-10","CLE","NO",8,23,1,0,0,0,-5,3,NA,NA
2006100110,2006,"2002-10","LV","CLE",19,8,1,1,0,0,-3,-1,14,7
2006102208,2006,"2002-10","CLE","DEN",8,10,1,1,0,0,-10,-4.5,14,7
2006102909,2006,"2002-10","CLE","NYJ",8,25,1,0,0,0,7,1,7,7
2006110511,2006,"2002-10","LAC","CLE",18,8,1,0,0,0,7,13,7,7
2006111902,2006,"2002-10","CLE","PIT",8,27,1,0,0,0,-4,-4,7,7
2006120300,2006,"2002-10","CLE","KC",8,16,1,0,0,-1,3,-4,7,10
2006120700,2006,"2002-10","PIT","CLE",27,8,1,0,0,0,20,7,4,4
2006122402,2006,"2002-10","CLE","TB",8,30,1,0,0,0,-15,3.5,7,7
2006123104,2006,"2002-10","HOU","CLE",13,8,1,0,0,0,8,6,7,7
2006091011,2006,"2002-10","JAX","DAL",15,9,1,0,0,0,7,-2.5,NA,NA
2006091714,2006,"2002-10","DAL","WAS",9,32,1,0,1,0,17,7,7,6
2006100107,2006,"2002-10","TEN","DAL",31,9,1,-1,0,0,-31,-10,7,14
2006100811,2006,"2002-10","PHI","DAL",26,9,1,0,-1,0,14,-1,6,7
2006101502,2006,"2002-10","DAL","HOU",9,13,1,-1,0,0,28,13,7,14
2006102300,2006,"2002-10","DAL","NYG",9,24,1,0,0,0,-14,3,8,8
2006110508,2006,"2002-10","WAS","DAL",32,9,1,1,0,0,3,-3,14,7
2006111903,2006,"2002-10","DAL","IND",9,14,1,0,0,0,7,-1,7,7
2006112301,2006,"2002-10","DAL","TB",9,30,1,0,0,0,28,12.5,4,4
2006120305,2006,"2002-10","NYG","DAL",24,9,1,0,0,-1,-3,-3,7,10
2006121002,2006,"2002-10","DAL","NO",9,23,1,0,0,0,-25,7.5,7,7
2006122500,2006,"2002-10","DAL","PHI",9,26,1,0,0,0,-16,6.5,9,8
2006123103,2006,"2002-10","DAL","DET",9,11,1,0,-1,0,-8,13.5,6,7
2006091006,2006,"2002-10","LA","DEN",17,10,1,0,0,0,8,-3.5,NA,NA
2006091711,2006,"2002-10","DEN","KC",10,16,1,0,0,0,3,11,7,7
2006092412,2006,"2002-10","NE","DEN",22,10,1,0,0,0,-10,6.5,7,7
2006101511,2006,"2002-10","DEN","LV",10,19,1,0,-1,0,10,14,6,7
2006102910,2006,"2002-10","DEN","IND",10,14,1,0,0,0,-3,3,7,7
2006110510,2006,"2002-10","PIT","DEN",27,10,1,0,0,0,-11,3,7,7
2006111212,2006,"2002-10","LV","DEN",19,10,1,0,-1,0,-4,-9,6,7
2006111914,2006,"2002-10","DEN","LAC",10,18,1,0,0,0,-8,2.5,7,7
2006112302,2006,"2002-10","KC","DEN",16,10,1,0,0,0,9,1,4,4
2006120311,2006,"2002-10","DEN","SEA",10,28,1,0,1,1,-3,4.5,10,6
2006121013,2006,"2002-10","LAC","DEN",18,10,1,0,0,0,28,9,7,7
2006123113,2006,"2002-10","DEN","SF",10,29,1,0,0,0,-3,10.5,7,7
2006091002,2006,"2002-10","DET","SEA",11,28,1,0,0,0,-3,-6,NA,NA
2006092401,2006,"2002-10","DET","GB",11,12,1,0,0,0,-7,6.5,7,7
2006100108,2006,"2002-10","LA","DET",17,11,1,0,0,0,7,5.5,7,7
2006100804,2006,"2002-10","MIN","DET",21,11,1,0,0,0,9,4,7,7
2006102206,2006,"2002-10","NYJ","DET",25,11,1,0,0,0,7,4,7,7
2006111202,2006,"2002-10","DET","SF",11,29,1,0,0,0,-6,6.5,7,7
2006112300,2006,"2002-10","DET","MIA",11,20,1,0,0,0,-17,-3,4,4
2006120303,2006,"2002-10","NE","DET",22,11,1,0,0,-1,7,13,7,10
2006121003,2006,"2002-10","DET","MIN",11,21,1,0,0,0,-10,1,7,7
2006121704,2006,"2002-10","GB","DET",12,11,1,0,0,0,8,6,7,7
2006091704,2006,"2002-10","GB","NO",12,23,1,0,0,0,-7,-1,7,7
2006100200,2006,"2002-10","PHI","GB",26,12,1,0,0,0,22,12,8,8
2006100802,2006,"2002-10","GB","LA",12,17,1,0,-1,0,-3,-2.5,6,7
2006102205,2006,"2002-10","MIA","GB",20,12,1,-1,0,0,-10,6,7,14
2006111206,2006,"2002-10","MIN","GB",21,12,1,0,0,0,-6,5,7,7
2006111904,2006,"2002-10","GB","NE",12,22,1,0,0,0,-35,-5.5,7,7
2006112700,2006,"2002-10","SEA","GB",28,12,1,0,0,0,10,10,8,8
2006120301,2006,"2002-10","GB","NYJ",12,25,1,0,-1,0,-28,1,6,7
2006121012,2006,"2002-10","SF","GB",29,12,1,0,0,0,-11,4,7,7
2006122100,2006,"2002-10","GB","MIN",12,21,1,0,0,0,2,4,4,4
2006091003,2006,"2002-10","HOU","PHI",13,26,1,0,0,0,-14,-6,NA,NA
2006091705,2006,"2002-10","IND","HOU",14,13,1,0,0,0,19,12.5,7,7
2006092402,2006,"2002-10","HOU","WAS",13,32,1,0,0,0,-16,-3.5,7,7
2006100104,2006,"2002-10","HOU","MIA",13,20,1,0,0,0,2,-3.5,7,7
2006102203,2006,"2002-10","HOU","JAX",13,15,1,-1,0,0,20,-7.5,7,14
2006102907,2006,"2002-10","TEN","HOU",31,13,1,1,0,0,6,3,14,7
2006110505,2006,"2002-10","NYG","HOU",24,13,1,0,0,0,4,13,7,7
2006111204,2006,"2002-10","JAX","HOU",15,13,1,0,0,0,-3,10,7,7
2006112607,2006,"2002-10","NYJ","HOU",25,13,1,0,0,0,15,4.5,7,7
2006120310,2006,"2002-10","LV","HOU",19,13,1,0,0,0,-9,3,7,7
2006121004,2006,"2002-10","HOU","TEN",13,31,1,0,0,0,-6,1,7,7
2006121706,2006,"2002-10","NE","HOU",22,13,1,0,0,0,33,13,7,7
2006122404,2006,"2002-10","HOU","IND",13,14,1,0,1,0,3,-9,7,6
2006091012,2006,"2002-10","NYG","IND",24,14,1,0,0,0,-5,-3,NA,NA
2006092403,2006,"2002-10","IND","JAX",14,15,1,0,1,0,7,6.5,7,6
2006100106,2006,"2002-10","NYJ","IND",25,14,1,0,0,0,-3,-7.5,7,7
2006100803,2006,"2002-10","IND","TEN",14,31,1,0,0,0,1,13.5,7,7
2006102209,2006,"2002-10","IND","WAS",14,32,1,1,0,0,14,8,14,7
2006110512,2006,"2002-10","NE","IND",22,14,1,0,-1,0,-7,3,6,7
2006112604,2006,"2002-10","IND","PHI",14,26,1,0,0,0,24,10,7,7
2006120308,2006,"2002-10","TEN","IND",31,14,1,0,0,0,3,-7.5,7,7
2006121005,2006,"2002-10","JAX","IND",15,14,1,0,0,0,27,-1,7,7
2006123105,2006,"2002-10","IND","MIA",14,20,1,0,1,0,5,9.5,7,6
2006091800,2006,"2002-10","JAX","PIT",15,27,1,0,0,-1,9,-2.5,8,11
2006100111,2006,"2002-10","WAS","JAX",32,15,1,0,0,0,6,-2.5,7,7
2006100809,2006,"2002-10","JAX","NYJ",15,25,1,0,0,0,41,7,7,7
2006102906,2006,"2002-10","PHI","JAX",26,15,1,0,0,0,-7,9,7,7
2006110504,2006,"2002-10","JAX","TEN",15,31,1,0,0,0,30,9.5,7,7
2006112000,2006,"2002-10","JAX","NYG",15,24,1,0,0,0,16,4,8,8
2006120302,2006,"2002-10","MIA","JAX",20,15,1,0,0,1,-14,1,10,7
2006121708,2006,"2002-10","TEN","JAX",31,15,1,0,0,0,7,-3.5,7,7
2006122405,2006,"2002-10","JAX","NE",15,22,1,0,0,0,-3,3,7,7
2006123106,2006,"2002-10","KC","JAX",16,15,1,0,0,0,5,1,8,7
2006100105,2006,"2002-10","KC","SF",16,29,1,1,0,0,41,7,14,7
2006101509,2006,"2002-10","PIT","KC",27,16,1,0,0,0,38,6.5,7,7
2006102204,2006,"2002-10","KC","LAC",16,18,1,0,0,0,3,-6,7,7
2006102903,2006,"2002-10","KC","SEA",16,28,1,0,0,0,7,4,7,7
2006110506,2006,"2002-10","LA","KC",17,16,1,0,0,0,-14,2.5,7,7
2006111205,2006,"2002-10","MIA","KC",20,16,1,0,0,0,3,1,7,7
2006111906,2006,"2002-10","KC","LV",16,19,1,0,0,0,4,9,7,7
2006121710,2006,"2002-10","LAC","KC",18,16,1,0,0,0,11,9.5,7,7
2006122300,2006,"2002-10","LV","KC",19,16,1,0,0,0,-11,-7,6,6
2006091709,2006,"2002-10","SF","LA",29,17,1,0,0,0,7,-3,7,7
2006101505,2006,"2002-10","LA","SEA",17,28,1,-1,0,0,-2,-3,7,14
2006102908,2006,"2002-10","LAC","LA",18,17,1,-1,0,0,14,9.5,7,14
2006111214,2006,"2002-10","SEA","LA",28,17,1,0,-1,0,2,3,6,7
2006112608,2006,"2002-10","LA","SF",17,29,1,0,0,0,3,4.5,7,7
2006121711,2006,"2002-10","LV","LA",19,17,1,0,1,0,-20,3,7,6
2006122408,2006,"2002-10","LA","WAS",17,32,1,0,0,0,6,1,7,7
2006123107,2006,"2002-10","MIN","LA",21,17,1,0,0,1,-20,-1,10,7
2006091101,2006,"2002-10","LV","LAC",19,18,1,0,0,0,-27,-3,NA,NA
2006091713,2006,"2002-10","LAC","TEN",18,31,1,0,-1,0,33,12,6,7
2006100812,2006,"2002-10","LAC","PIT",18,27,1,-1,0,0,10,3.5,7,14
2006101510,2006,"2002-10","SF","LAC",29,18,1,0,0,0,-29,-9.5,7,7
2006112611,2006,"2002-10","LAC","LV",18,19,1,0,0,0,7,13.5,7,7
2006122411,2006,"2002-10","SEA","LAC",28,18,1,0,0,1,-3,-4,10,7
2006100810,2006,"2002-10","SF","LV",29,19,1,0,0,0,14,3,7,7
2006102911,2006,"2002-10","LV","PIT",19,27,1,0,0,0,7,-9,7,7
2006110600,2006,"2002-10","SEA","LV",28,19,1,0,0,0,16,7,8,8
2006123109,2006,"2002-10","NYJ","LV",25,19,1,0,-1,0,20,10,6,8
2006090700,2006,"2002-10","PIT","MIA",27,20,1,0,0,0,11,1.5,NA,NA
2006092404,2006,"2002-10","MIA","TEN",20,31,1,0,0,0,3,10.5,7,7
2006100805,2006,"2002-10","NE","MIA",22,20,1,0,0,0,10,9.5,7,7
2006101508,2006,"2002-10","NYJ","MIA",25,20,1,0,0,0,3,2,7,7
2006111907,2006,"2002-10","MIA","MIN",20,21,1,0,0,0,4,3,7,7
2006121007,2006,"2002-10","MIA","NE",20,22,1,0,0,0,21,-3,7,7
2006122501,2006,"2002-10","MIA","NYJ",20,25,1,0,0,0,-3,2.5,8,8
2006091100,2006,"2002-10","WAS","MIN",32,21,1,0,0,0,-3,4,NA,NA
2006102211,2006,"2002-10","SEA","MIN",28,21,1,-1,0,0,-18,6,7,14
2006103000,2006,"2002-10","MIN","NE",21,22,1,0,0,0,-24,-1,8,8
2006110509,2006,"2002-10","SF","MIN",29,21,1,0,1,0,6,-4,7,6
2006121705,2006,"2002-10","MIN","NYJ",21,25,1,0,0,0,-13,3.5,7,7
2006091712,2006,"2002-10","NYJ","NE",25,22,1,0,0,0,-7,-6,7,7
2006111207,2006,"2002-10","NE","NYJ",22,25,1,-1,0,0,-3,10.5,7,14
2006123112,2006,"2002-10","TEN","NE",31,22,1,0,0,0,-17,3.5,7,7
2006100806,2006,"2002-10","NO","TB",23,30,1,-1,0,0,3,7,7,14
2006101504,2006,"2002-10","NO","PHI",23,26,1,0,0,0,3,-3,7,7
2006110507,2006,"2002-10","TB","NO",30,23,1,0,0,0,-17,1,7,7
2006111210,2006,"2002-10","PIT","NO",27,23,1,0,0,0,7,6.5,7,7
2006120304,2006,"2002-10","NO","SF",23,29,1,0,0,0,24,7,7,7
2006121712,2006,"2002-10","NO","WAS",23,32,1,0,0,0,-6,10,7,7
2006122406,2006,"2002-10","NYG","NO",24,23,1,0,0,0,-23,3,7,7
2006091708,2006,"2002-10","PHI","NYG",26,24,1,0,0,0,-6,3,7,7
2006092411,2006,"2002-10","SEA","NYG",28,24,1,0,0,0,12,4,7,7
2006100807,2006,"2002-10","NYG","WAS",24,32,1,1,0,0,16,6,14,7
2006102905,2006,"2002-10","NYG","TB",24,30,1,0,-1,0,14,9.5,6,7
2006112609,2006,"2002-10","TEN","NYG",31,24,1,0,1,0,3,-4,7,6
2006121707,2006,"2002-10","NYG","PHI",24,26,1,0,0,0,-14,5.5,7,7
2006123000,2006,"2002-10","WAS","NYG",32,24,1,0,0,0,-6,-1,6,6
2006091008,2006,"2002-10","TEN","NYJ",31,25,1,0,0,0,-7,2.5,NA,NA
2006092410,2006,"2002-10","SF","PHI",29,26,1,0,0,0,-14,-6,7,7
2006102207,2006,"2002-10","TB","PHI",30,26,1,0,0,0,2,-6,7,7
2006111209,2006,"2002-10","PHI","WAS",26,32,1,1,0,0,24,9,14,7
2006111910,2006,"2002-10","PHI","TEN",26,31,1,0,0,0,-18,13,7,7
2006121010,2006,"2002-10","WAS","PHI",32,26,1,0,1,0,-2,-2,7,6
2006120306,2006,"2002-10","PIT","TB",27,30,1,0,0,-1,17,9,7,10
2006111913,2006,"2002-10","SF","SEA",29,28,1,0,0,0,6,-3,7,7
2006121400,2006,"2002-10","SEA","SF",28,29,1,0,0,0,-10,10,4,4
2006123111,2006,"2002-10","TB","SEA",30,28,1,0,0,0,-16,3,7,7
2006111911,2006,"2002-10","TB","WAS",30,32,1,0,-1,0,3,3,6,7
2006101507,2006,"2002-10","WAS","TEN",32,31,1,0,0,0,-3,11.5,7,7
2007091001,2007,"2002-10","SF","ARI",29,1,1,0,0,0,3,3.5,NA,NA
2007091608,2007,"2002-10","ARI","SEA",1,28,1,0,-1,0,3,-3,6,7
2007092300,2007,"2002-10","BAL","ARI",3,1,1,0,0,0,3,7,7,7
2007093009,2007,"2002-10","ARI","PIT",1,27,1,0,0,0,7,-5.5,7,7
2007100706,2007,"2002-10","LA","ARI",17,1,1,0,0,0,-3,-3.5,7,7
2007101408,2007,"2002-10","ARI","CAR",1,5,1,0,0,0,-15,6,7,7
2007102107,2007,"2002-10","WAS","ARI",32,1,1,0,0,0,2,9,7,7
2007110407,2007,"2002-10","TB","ARI",30,1,1,-1,0,0,7,3.5,7,14
2007111109,2007,"2002-10","ARI","DET",1,11,1,0,0,0,10,2,7,7
2007111803,2007,"2002-10","CIN","ARI",7,1,1,0,0,0,-8,3,7,7
2007112509,2007,"2002-10","ARI","SF",1,29,1,0,0,0,-6,10,7,7
2007120210,2007,"2002-10","ARI","CLE",1,8,1,0,0,0,6,1,7,7
2007120910,2007,"2002-10","SEA","ARI",28,1,1,0,0,0,21,7.5,7,7
2007121605,2007,"2002-10","NO","ARI",23,1,1,0,-1,0,7,4,6,7
2007122309,2007,"2002-10","ARI","ATL",1,2,1,0,0,0,3,11,7,7
2007123011,2007,"2002-10","ARI","LA",1,17,1,0,0,-1,29,6,7,10
2007090904,2007,"2002-10","MIN","ATL",21,2,1,0,0,0,21,3,NA,NA
2007091602,2007,"2002-10","JAX","ATL",15,2,1,0,0,0,6,10,7,7
2007092312,2007,"2002-10","ATL","CAR",2,5,1,0,0,0,-7,-4,7,7
2007093000,2007,"2002-10","ATL","HOU",2,13,1,0,0,0,10,-2.5,7,7
2007100707,2007,"2002-10","TEN","ATL",31,2,1,1,0,0,7,9,13,7
2007101500,2007,"2002-10","ATL","NYG",2,24,1,0,0,0,-21,-4.5,8,8
2007102106,2007,"2002-10","NO","ATL",23,2,1,0,1,0,6,9,7,6
2007110400,2007,"2002-10","ATL","SF",2,29,1,1,0,0,4,3.5,14,7
2007111100,2007,"2002-10","CAR","ATL",5,2,1,0,0,0,-7,3.5,7,7
2007111800,2007,"2002-10","ATL","TB",2,30,1,-1,0,0,-24,-3,7,14
2007112202,2007,"2002-10","ATL","IND",2,14,1,0,0,0,-18,-13.5,4,4
2007120207,2007,"2002-10","LA","ATL",17,2,1,0,0,-1,12,3,7,10
2007121000,2007,"2002-10","ATL","NO",2,23,1,0,0,0,-20,-4,8,8
2007121608,2007,"2002-10","TB","ATL",30,2,1,0,1,0,34,13,7,6
2007123000,2007,"2002-10","ATL","SEA",2,28,1,0,0,0,3,-2,7,7
2007091000,2007,"2002-10","CIN","BAL",7,3,1,0,0,0,7,2.5,NA,NA
2007091611,2007,"2002-10","BAL","NYJ",3,25,1,0,-1,0,7,9.5,6,7
2007093002,2007,"2002-10","CLE","BAL",8,3,1,0,0,0,14,-3.5,7,7
2007100711,2007,"2002-10","SF","BAL",29,3,1,0,0,0,-2,-4,7,7
2007101400,2007,"2002-10","BAL","LA",3,17,1,0,0,0,19,9,7,7
2007102100,2007,"2002-10","BUF","BAL",4,3,1,1,0,0,5,-3,13,7
2007110500,2007,"2002-10","PIT","BAL",27,3,1,-1,0,0,31,9.5,8,15
2007111108,2007,"2002-10","BAL","CIN",3,7,1,0,-1,0,-14,3,6,7
2007111801,2007,"2002-10","BAL","CLE",3,8,1,0,0,0,-3,-1,7,7
2007112510,2007,"2002-10","LAC","BAL",18,3,1,0,0,0,18,9,7,7
2007120300,2007,"2002-10","BAL","NE",3,22,1,0,0,0,-3,-19,8,8
2007120913,2007,"2002-10","BAL","IND",3,14,1,0,-1,0,-24,-8.5,6,7
2007121603,2007,"2002-10","MIA","BAL",20,3,1,0,0,0,6,-3,7,7
2007122310,2007,"2002-10","SEA","BAL",28,3,1,0,0,0,21,12.5,7,7
2007123001,2007,"2002-10","BAL","PIT",3,27,1,0,0,-1,6,-3,7,10
