"season","week","game_id","game_date","schedule_status","true_home","home_team","away_team","point_diff","spread_line"
2006,5,2006100806,2006-10-08,"A",1,"NO","TB",3,7
2006,5,2006100812,2006-10-08,"A",1,"LAC","PIT",10,3.5
2006,5,2006100810,2006-10-08,"A",1,"SF","LV",14,3
2006,5,2006100811,2006-10-08,"A",1,"PHI","DAL",14,-1
2006,6,2006101501,2006-10-15,"A",1,"BAL","CAR",-2,3
2006,6,2006101508,2006-10-15,"A",1,"NYJ","MIA",3,2
2006,6,2006101509,2006-10-15,"A",1,"PIT","KC",38,6.5
2006,6,2006101500,2006-10-15,"A",1,"ATL","NYG",-13,3
2006,6,2006101503,2006-10-15,"A",1,"DET","BUF",3,-1
2006,6,2006101504,2006-10-15,"A",1,"NO","PHI",3,-3
2006,6,2006101506,2006-10-15,"A",1,"TB","CIN",1,-4.5
2006,6,2006101505,2006-10-15,"A",1,"LA","SEA",-2,-3
2006,6,2006101511,2006-10-15,"A",1,"DEN","LV",10,14
2006,6,2006101507,2006-10-15,"A",1,"WAS","TEN",-3,11.5
2006,6,2006101600,2006-10-16,"A",1,"ARI","CHI",-1,-11.5
2006,6,2006101502,2006-10-15,"A",1,"DAL","HOU",28,13
2006,6,2006101510,2006-10-15,"A",1,"SF","LAC",-29,-9.5
2006,7,2006102204,2006-10-22,"A",1,"KC","LAC",3,-6
2006,7,2006102200,2006-10-22,"A",1,"ATL","PIT",3,-2.5
2006,7,2006102201,2006-10-22,"A",1,"BUF","NE",-22,-5.5
2006,7,2006102202,2006-10-22,"A",1,"CIN","CAR",3,3
2006,7,2006102300,2006-10-23,"A",1,"DAL","NYG",-14,3
2006,7,2006102205,2006-10-22,"A",1,"MIA","GB",-10,6
2006,7,2006102210,2006-10-22,"A",1,"LV","ARI",13,-3
2006,7,2006102207,2006-10-22,"A",1,"TB","PHI",2,-6
2006,7,2006102209,2006-10-22,"A",1,"IND","WAS",14,8
2006,7,2006102206,2006-10-22,"A",1,"NYJ","DET",7,4
2006,7,2006102203,2006-10-22,"A",1,"HOU","JAX",20,-7.5
2006,7,2006102208,2006-10-22,"A",1,"CLE","DEN",-10,-4.5
2006,7,2006102211,2006-10-22,"A",1,"SEA","MIN",-18,6
2006,8,2006102900,2006-10-29,"A",1,"CHI","SF",31,16
2006,8,2006102904,2006-10-29,"A",1,"NO","BAL",-13,1
2006,8,2006102902,2006-10-29,"A",1,"GB","ARI",17,4
2006,8,2006102905,2006-10-29,"A",1,"NYG","TB",14,9.5
2006,8,2006102906,2006-10-29,"A",1,"PHI","JAX",-7,9
2006,8,2006102911,2006-10-29,"A",1,"LV","PIT",7,-9
2006,8,2006102907,2006-10-29,"A",1,"TEN","HOU",6,3
2006,8,2006102901,2006-10-29,"A",1,"CIN","ATL",-2,3.5
2006,8,2006103000,2006-10-30,"A",1,"MIN","NE",-24,-1
2006,8,2006102908,2006-10-29,"A",1,"LAC","LA",14,9.5
2006,8,2006102910,2006-10-29,"A",1,"DEN","IND",-3,3
2006,8,2006102909,2006-10-29,"A",1,"CLE","NYJ",7,1
2006,8,2006102912,2006-10-29,"A",1,"CAR","DAL",-21,4.5
2006,8,2006102903,2006-10-29,"A",1,"KC","SEA",7,4
2006,9,2006110507,2006-11-05,"A",1,"TB","NO",-17,1
2006,9,2006110501,2006-11-05,"A",1,"BUF","GB",14,3.5
2006,9,2006110502,2006-11-05,"A",1,"CHI","MIA",-18,13
2006,9,2006110508,2006-11-05,"A",1,"WAS","DAL",3,-3
2006,9,2006110506,2006-11-05,"A",1,"LA","KC",-14,2.5
2006,9,2006110500,2006-11-05,"A",1,"BAL","CIN",6,3
2006,9,2006110510,2006-11-05,"A",1,"PIT","DEN",-11,3
2006,9,2006110600,2006-11-06,"A",1,"SEA","LV",16,7
2006,9,2006110511,2006-11-05,"A",1,"LAC","CLE",7,13
2006,9,2006110512,2006-11-05,"A",1,"NE","IND",-7,3
2006,9,2006110509,2006-11-05,"A",1,"SF","MIN",6,-4
2006,9,2006110504,2006-11-05,"A",1,"JAX","TEN",30,9.5
2006,9,2006110503,2006-11-05,"A",1,"DET","ATL",16,-5
2006,9,2006110505,2006-11-05,"A",1,"NYG","HOU",4,13
2006,10,2006111209,2006-11-12,"A",1,"PHI","WAS",24,9
2006,10,2006111200,2006-11-12,"A",1,"ATL","CLE",-4,9
2006,10,2006111210,2006-11-12,"A",1,"PIT","NO",7,6.5
2006,10,2006111213,2006-11-12,"A",1,"ARI","DAL",-17,-6.5
2006,10,2006111206,2006-11-12,"A",1,"MIN","GB",-6,5
2006,10,2006111211,2006-11-12,"A",1,"TEN","BAL",-1,-7
2006,10,2006111212,2006-11-12,"A",1,"LV","DEN",-4,-9
2006,10,2006111300,2006-11-13,"A",1,"CAR","TB",14,10
2006,10,2006111204,2006-11-12,"A",1,"JAX","HOU",-3,10
2006,10,2006111214,2006-11-12,"A",1,"SEA","LA",2,3
2006,10,2006111205,2006-11-12,"A",1,"MIA","KC",3,1
2006,10,2006111202,2006-11-12,"A",1,"DET","SF",-6,6.5
2006,10,2006111207,2006-11-12,"A",1,"NE","NYJ",-3,10.5
2006,10,2006111203,2006-11-12,"A",1,"IND","BUF",1,12
2006,10,2006111201,2006-11-12,"A",1,"CIN","LAC",-8,-1
2006,10,2006111208,2006-11-12,"A",1,"NYG","CHI",-18,1
2006,11,2006111901,2006-11-19,"A",1,"CAR","LA",15,6.5
2006,11,2006111913,2006-11-19,"A",1,"SF","SEA",6,-3
2006,11,2006111906,2006-11-19,"A",1,"KC","LV",4,9
2006,11,2006111907,2006-11-19,"A",1,"MIA","MIN",4,3
2006,11,2006111909,2006-11-19,"A",1,"NYJ","CHI",-10,-5.5
2006,11,2006111905,2006-11-19,"A",1,"HOU","BUF",-3,3
2006,11,2006112000,2006-11-20,"A",1,"JAX","NYG",16,4
2006,11,2006111908,2006-11-19,"A",1,"NO","CIN",-15,3.5
2006,11,2006111903,2006-11-19,"A",1,"DAL","IND",7,-1
2006,11,2006111912,2006-11-19,"A",1,"ARI","DET",7,2.5
2006,11,2006111900,2006-11-19,"A",1,"BAL","ATL",14,3.5
2006,11,2006111904,2006-11-19,"A",1,"GB","NE",-35,-5.5
2006,11,2006111910,2006-11-19,"A",1,"PHI","TEN",-18,13
2006,11,2006111911,2006-11-19,"A",1,"TB","WAS",3,3
2006,11,2006111902,2006-11-19,"A",1,"CLE","PIT",-4,-4
2006,11,2006111914,2006-11-19,"A",1,"DEN","LAC",-8,2.5
2006,12,2006112301,2006-11-23,"A",1,"DAL","TB",28,12.5
2006,12,2006112605,2006-11-26,"A",1,"MIN","ARI",5,7
2006,12,2006112607,2006-11-26,"A",1,"NYJ","HOU",15,4.5
2006,12,2006112609,2006-11-26,"A",1,"TEN","NYG",3,-4
2006,12,2006112300,2006-11-23,"A",1,"DET","MIA",-17,-3
2006,12,2006112603,2006-11-26,"A",1,"CLE","CIN",-30,-3
2006,12,2006112600,2006-11-26,"A",1,"ATL","NO",-18,3
2006,12,2006112602,2006-11-26,"A",1,"BUF","JAX",3,-3
2006,12,2006112608,2006-11-26,"A",1,"LA","SF",3,4.5
2006,12,2006112606,2006-11-26,"A",1,"NE","CHI",4,4.5
2006,12,2006112611,2006-11-26,"A",1,"LAC","LV",7,13.5
2006,12,2006112601,2006-11-26,"A",1,"BAL","PIT",27,3
2006,12,2006112700,2006-11-27,"A",1,"SEA","GB",10,10
2006,12,2006112302,2006-11-23,"A",1,"KC","DEN",9,1
2006,12,2006112610,2006-11-26,"A",1,"WAS","CAR",4,-5.5
2006,12,2006112604,2006-11-26,"A",1,"IND","PHI",24,10
2006,13,2006120302,2006-12-03,"A",1,"MIA","JAX",-14,1
2006,13,2006120311,2006-12-03,"A",1,"DEN","SEA",-3,4.5
2006,13,2006120309,2006-12-03,"A",1,"WAS","ATL",-10,-1
2006,13,2006120304,2006-12-03,"A",1,"NO","SF",24,7
2006,13,2006120312,2006-12-03,"A",1,"BUF","LAC",-3,-5.5
2006,13,2006120313,2006-12-03,"A",1,"CHI","MIN",10,9
2006,13,2006113000,2006-11-30,"A",1,"CIN","BAL",6,3
2006,13,2006120306,2006-12-03,"A",1,"PIT","TB",17,9
2006,13,2006120300,2006-12-03,"A",1,"CLE","KC",3,-4
2006,13,2006120307,2006-12-03,"A",1,"LA","ARI",-14,6
2006,13,2006120310,2006-12-03,"A",1,"LV","HOU",-9,3
2006,13,2006120400,2006-12-04,"A",1,"PHI","CAR",3,-3
2006,13,2006120303,2006-12-03,"A",1,"NE","DET",7,13
2006,13,2006120305,2006-12-03,"A",1,"NYG","DAL",-3,-3
2006,13,2006120308,2006-12-03,"A",1,"TEN","IND",3,-7.5
2006,13,2006120301,2006-12-03,"A",1,"GB","NYJ",-28,1
2006,14,2006120700,2006-12-07,"A",1,"PIT","CLE",20,7
2006,14,2006121000,2006-12-10,"A",1,"CAR","NYG",-14,-3
2006,14,2006121011,2006-12-10,"A",1,"ARI","SEA",6,-3
2006,14,2006121009,2006-12-10,"A",1,"TB","ATL",-11,-4
2006,14,2006121010,2006-12-10,"A",1,"WAS","PHI",-2,-2
2006,14,2006121003,2006-12-10,"A",1,"DET","MIN",-10,1
2006,14,2006121006,2006-12-10,"A",1,"KC","BAL",-10,3
2006,14,2006121013,2006-12-10,"A",1,"LAC","DEN",28,9
2006,14,2006121004,2006-12-10,"A",1,"HOU","TEN",-6,1
2006,14,2006121007,2006-12-10,"A",1,"MIA","NE",21,-3
2006,14,2006121008,2006-12-10,"A",1,"NYJ","BUF",-18,4.5
2006,14,2006121100,2006-12-11,"A",1,"LA","CHI",-15,-6
2006,14,2006121001,2006-12-10,"A",1,"CIN","LV",17,10.5
2006,14,2006121002,2006-12-10,"A",1,"DAL","NO",-25,7.5
2006,14,2006121012,2006-12-10,"A",1,"SF","GB",-11,4
2006,14,2006121005,2006-12-10,"A",1,"JAX","IND",27,-1
2006,15,2006121702,2006-12-17,"A",1,"CAR","PIT",-34,-3
2006,15,2006121400,2006-12-14,"A",1,"SEA","SF",-10,10
2006,15,2006121711,2006-12-17,"A",1,"LV","LA",-20,3
2006,15,2006121703,2006-12-17,"A",1,"CHI","TB",3,13
2006,15,2006121708,2006-12-17,"A",1,"TEN","JAX",7,-3.5
2006,15,2006121707,2006-12-17,"A",1,"NYG","PHI",-14,5.5
2006,15,2006121800,2006-12-18,"A",1,"IND","CIN",18,3.5
2006,15,2006121600,2006-12-16,"A",1,"ATL","DAL",-10,-4
2006,15,2006121701,2006-12-17,"A",1,"BUF","MIA",21,1
2006,15,2006121704,2006-12-17,"A",1,"GB","DET",8,6
2006,15,2006121710,2006-12-17,"A",1,"LAC","KC",11,9.5
2006,15,2006121706,2006-12-17,"A",1,"NE","HOU",33,13
2006,15,2006121709,2006-12-17,"A",1,"ARI","DEN",-17,-2.5
2006,15,2006121712,2006-12-17,"A",1,"NO","WAS",-6,10
2006,15,2006121700,2006-12-17,"A",1,"BAL","CLE",10,13
2006,15,2006121705,2006-12-17,"A",1,"MIN","NYJ",-13,3.5
2006,16,2006122402,2006-12-24,"A",1,"CLE","TB",-15,3.5
2006,16,2006122405,2006-12-24,"A",1,"JAX","NE",-3,3
2006,16,2006122408,2006-12-24,"A",1,"LA","WAS",6,1
2006,16,2006122100,2006-12-21,"A",1,"GB","MIN",2,4
2006,16,2006122500,2006-12-25,"A",1,"DAL","PHI",-16,6.5
2006,16,2006122406,2006-12-24,"A",1,"NYG","NO",-23,3
2006,16,2006122400,2006-12-24,"A",1,"ATL","CAR",-7,6
2006,16,2006122409,2006-12-24,"A",1,"SF","ARI",-6,3.5
2006,16,2006122411,2006-12-24,"A",1,"SEA","LAC",-3,-4
2006,16,2006122407,2006-12-24,"A",1,"PIT","BAL",-24,4
2006,16,2006122403,2006-12-24,"A",1,"DET","CHI",-5,-6
2006,16,2006122410,2006-12-24,"A",1,"DEN","CIN",1,3
2006,16,2006122300,2006-12-23,"A",1,"LV","KC",-11,-7
2006,16,2006122401,2006-12-24,"A",1,"BUF","TEN",-1,5.5
2006,16,2006122404,2006-12-24,"A",1,"HOU","IND",3,-9
2006,16,2006122501,2006-12-25,"A",1,"MIA","NYJ",-3,2.5
2006,17,2006123000,2006-12-30,"A",1,"WAS","NYG",-6,-1
2006,17,2006123100,2006-12-31,"A",1,"BAL","BUF",12,9.5
2006,17,2006123106,2006-12-31,"A",1,"KC","JAX",5,1
2006,17,2006123108,2006-12-31,"A",1,"NO","CAR",-10,-3
2006,17,2006123107,2006-12-31,"A",1,"MIN","LA",-20,-1
2006,17,2006123110,2006-12-31,"A",1,"PHI","ATL",7,7
2006,17,2006123113,2006-12-31,"A",1,"DEN","SF",-3,10.5
2006,17,2006123102,2006-12-31,"A",1,"CIN","PIT",-6,6
2006,17,2006123109,2006-12-31,"A",1,"NYJ","LV",20,10
2006,17,2006123104,2006-12-31,"A",1,"HOU","CLE",8,6
2006,17,2006123103,2006-12-31,"A",1,"DAL","DET",-8,13.5
2006,17,2006123105,2006-12-31,"A",1,"IND","MIA",5,9.5
2006,17,2006123112,2006-12-31,"A",1,"TEN","NE",-17,3.5
2006,17,2006123111,2006-12-31,"A",1,"TB","SEA",-16,3
2006,17,2006123114,2006-12-31,"A",1,"LAC","ARI",7,13.5
2006,17,2006123101,2006-12-31,"A",1,"CHI","GB",-19,2.5
2007,1,2007091000,2007-09-10,"A",1,"CIN","BAL",7,2.5
2007,1,2007090900,2007-09-09,"A",1,"BUF","DEN",-1,-3
2007,1,2007090907,2007-09-09,"A",1,"WAS","MIA",3,3
2007,1,2007090902,2007-09-09,"A",1,"GB","PHI",3,-3
2007,1,2007090908,2007-09-09,"A",1,"LV","DET",-15,3
2007,1,2007090912,2007-09-09,"A",1,"JAX","TEN",-3,7.5
2007,1,2007090911,2007-09-09,"A",1,"DAL","NYG",10,6
2007,1,2007090906,2007-09-09,"A",1,"LA","CAR",-14,1.5
2007,1,2007091001,2007-09-10,"A",1,"SF","ARI",3,3.5
2007,1,2007090600,2007-09-06,"A",1,"IND","NO",31,5.5
2007,1,2007090910,2007-09-09,"A",1,"SEA","TB",14,6
2007,1,2007090905,2007-09-09,"A",1,"NYJ","NE",-24,-6
2007,1,2007090909,2007-09-09,"A",1,"LAC","CHI",11,7
2007,1,2007090901,2007-09-09,"A",1,"CLE","PIT",-27,-4.5
2007,1,2007090903,2007-09-09,"A",1,"HOU","KC",17,3
2007,1,2007090904,2007-09-09,"A",1,"MIN","ATL",21,3
2007,2,2007091608,2007-09-16,"A",1,"ARI","SEA",3,-3
2007,2,2007091605,2007-09-16,"A",1,"LA","SF",-1,3
2007,2,2007091606,2007-09-16,"A",1,"TB","NO",17,-5
2007,2,2007091602,2007-09-16,"A",1,"JAX","ATL",6,10
2007,2,2007091601,2007-09-16,"A",1,"CLE","CIN",6,-7
2007,2,2007091611,2007-09-16,"A",1,"BAL","NYJ",7,9.5
2007,2,2007091607,2007-09-16,"A",1,"TEN","IND",-2,-7
2007,2,2007091604,2007-09-16,"A",1,"PIT","BUF",23,10
2007,2,2007091614,2007-09-16,"A",1,"NE","LAC",24,3.5
2007,2,2007091609,2007-09-16,"A",1,"DET","MIN",3,3
2007,2,2007091603,2007-09-16,"A",1,"NYG","GB",-22,3
2007,2,2007091612,2007-09-16,"A",1,"CHI","KC",10,11.5
2007,2,2007091600,2007-09-16,"A",1,"CAR","HOU",-13,6.5
2007,2,2007091613,2007-09-16,"A",1,"DEN","LV",3,10
2007,2,2007091610,2007-09-16,"A",1,"MIA","DAL",-17,-3.5
2007,2,2007091700,2007-09-17,"A",1,"PHI","WAS",-8,6.5
2007,3,2007092301,2007-09-23,"A",1,"GB","LAC",7,-5.5
2007,3,2007092303,2007-09-23,"A",1,"KC","MIN",3,3
2007,3,2007092307,2007-09-23,"A",1,"PIT","SF",21,10
2007,3,2007092304,2007-09-23,"A",1,"NE","BUF",31,16.5
2007,3,2007092302,2007-09-23,"A",1,"HOU","IND",-6,-6.5
2007,3,2007092305,2007-09-23,"A",1,"NYJ","MIA",3,3
2007,3,2007092300,2007-09-23,"A",1,"BAL","ARI",3,7
2007,3,2007092306,2007-09-23,"A",1,"PHI","DET",35,5
2007,3,2007092309,2007-09-23,"A",1,"DEN","JAX",-9,3.5
2007,3,2007092311,2007-09-23,"A",1,"SEA","CIN",3,3.5
2007,3,2007092400,2007-09-24,"A",1,"NO","TEN",-17,4.5
2007,3,2007092313,2007-09-23,"A",1,"WAS","NYG",-7,3.5
2007,3,2007092308,2007-09-23,"A",1,"TB","LA",21,3.5
2007,3,2007092312,2007-09-23,"A",1,"ATL","CAR",-7,-4
2007,3,2007092314,2007-09-23,"A",1,"CHI","DAL",-24,3
2007,3,2007092310,2007-09-23,"A",1,"LV","CLE",2,3
2007,4,2007093004,2007-09-30,"A",1,"DET","CHI",10,-2.5
2007,4,2007093006,2007-09-30,"A",1,"MIN","GB",-7,-1
2007,4,2007093002,2007-09-30,"A",1,"CLE","BAL",14,-3.5
2007,4,2007093000,2007-09-30,"A",1,"ATL","HOU",10,-2.5
2007,4,2007093003,2007-09-30,"A",1,"DAL","LA",28,13
2007,4,2007100100,2007-10-01,"A",1,"CIN","NE",-21,-7.5
2007,4,2007093005,2007-09-30,"A",1,"MIA","LV",-18,3.5
2007,4,2007093007,2007-09-30,"A",1,"CAR","TB",-13,3
2007,4,2007093001,2007-09-30,"A",1,"BUF","NYJ",3,-3.5
2007,4,2007093011,2007-09-30,"A",1,"LAC","KC",-14,12
2007,4,2007093012,2007-09-30,"A",1,"NYG","PHI",13,-2
2007,4,2007093008,2007-09-30,"A",1,"SF","SEA",-20,-1
2007,4,2007093010,2007-09-30,"A",1,"IND","DEN",18,10
2007,4,2007093009,2007-09-30,"A",1,"ARI","PIT",7,-5.5
2007,5,2007100702,2007-10-07,"A",1,"NE","CLE",17,15.5
2007,5,2007100704,2007-10-07,"A",1,"NYG","NYJ",11,3.5
2007,5,2007100800,2007-10-08,"A",1,"BUF","DAL",-1,-10.5
2007,5,2007100700,2007-10-07,"A",1,"HOU","MIA",3,4.5
2007,5,2007100701,2007-10-07,"A",1,"KC","JAX",-10,-1
2007,5,2007100708,2007-10-07,"A",1,"WAS","DET",31,4
2007,5,2007100703,2007-10-07,"A",1,"NO","CAR",-3,3.5
2007,5,2007100705,2007-10-07,"A",1,"PIT","SEA",21,5.5
2007,5,2007100712,2007-10-07,"A",1,"GB","CHI",-7,3
2007,5,2007100707,2007-10-07,"A",1,"TEN","ATL",7,9
2007,5,2007100706,2007-10-07,"A",1,"LA","ARI",-3,-3.5
2007,5,2007100709,2007-10-07,"A",1,"IND","TB",19,9
2007,5,2007100711,2007-10-07,"A",1,"SF","BAL",-2,-4
2007,5,2007100710,2007-10-07,"A",1,"DEN","LAC",-38,-1
2007,6,2007101408,2007-10-14,"A",1,"ARI","CAR",-15,6
2007,6,2007101405,2007-10-14,"A",1,"KC","CIN",7,-1
2007,6,2007101407,2007-10-14,"A",1,"TB","TEN",3,1
2007,6,2007101400,2007-10-14,"A",1,"BAL","LA",19,9
2007,6,2007101409,2007-10-14,"A",1,"DAL","NE",-21,-5
2007,6,2007101410,2007-10-14,"A",1,"LAC","LV",14,9.5
2007,6,2007101411,2007-10-14,"A",1,"SEA","NO",-11,5.5
2007,6,2007101403,2007-10-14,"A",1,"GB","WAS",3,3
2007,6,2007101404,2007-10-14,"A",1,"JAX","HOU",20,6.5
2007,6,2007101500,2007-10-15,"A",1,"ATL","NYG",-21,-4.5
2007,6,2007101401,2007-10-14,"A",1,"CHI","MIN",-3,4.5
2007,6,2007101402,2007-10-14,"A",1,"CLE","MIA",10,4
2007,6,2007101406,2007-10-14,"A",1,"NYJ","PHI",-7,-4
2007,7,2007102103,2007-10-21,"A",1,"HOU","TEN",-2,2
2007,7,2007102108,2007-10-21,"A",1,"CIN","NYJ",7,6
2007,7,2007102106,2007-10-21,"A",1,"NO","ATL",6,9
2007,7,2007102104,2007-10-21,"A",1,"MIA","NE",-21,-15.5
2007,7,2007102107,2007-10-21,"A",1,"WAS","ARI",2,9
2007,7,2007102111,2007-10-21,"A",1,"SEA","LA",27,9
2007,7,2007102101,2007-10-21,"A",1,"DAL","MIN",10,9.5
2007,7,2007102105,2007-10-21,"A",1,"NYG","SF",18,9.5
2007,7,2007102109,2007-10-21,"A",1,"LV","KC",-2,1
2007,7,2007102100,2007-10-21,"A",1,"BUF","BAL",5,-3
2007,7,2007102110,2007-10-21,"A",1,"PHI","CHI",-3,5.5
2007,7,2007102112,2007-10-21,"A",1,"DEN","PIT",3,-4
2007,7,2007102102,2007-10-21,"A",1,"DET","TB",7,2.5
2007,7,2007102200,2007-10-22,"A",1,"JAX","IND",-22,-3
2007,8,2007102804,2007-10-28,"A",1,"MIN","PHI",-7,1
2007,8,2007102800,2007-10-28,"A",1,"CAR","IND",-24,-7
2007,8,2007102807,2007-10-28,"A",1,"NYJ","BUF",-10,3
2007,8,2007102806,2007-10-28,"A",1,"TEN","LV",4,7
2007,8,2007102900,2007-10-29,"A",1,"DEN","GB",-6,3
2007,8,2007102810,2007-10-28,"A",1,"NE","WAS",45,15
2007,8,2007102809,2007-10-28,"A",1,"TB","JAX",-1,3.5
2007,8,2007102803,2007-10-28,"A",0,"MIA","NYG",-3,-10
2007,8,2007102801,2007-10-28,"A",1,"CHI","DET",-9,6
2007,8,2007102805,2007-10-28,"A",1,"LA","CLE",-7,-3
2007,8,2007102802,2007-10-28,"A",1,"CIN","PIT",-11,-4
2007,8,2007102811,2007-10-28,"A",1,"SF","NO",-21,-1
2007,8,2007102808,2007-10-28,"A",1,"LAC","HOU",25,10
2007,9,2007110409,2007-11-04,"A",1,"CLE","SEA",3,1
2007,9,2007110411,2007-11-04,"A",1,"LV","HOU",-7,3
2007,9,2007110407,2007-11-04,"A",1,"TB","ARI",7,3.5
2007,9,2007110410,2007-11-04,"A",1,"IND","NE",-4,-5
2007,9,2007110406,2007-11-04,"A",1,"NYJ","WAS",-3,-3.5
2007,9,2007110404,2007-11-04,"A",1,"MIN","LAC",18,-7
2007,9,2007110500,2007-11-05,"A",1,"PIT","BAL",31,9.5
2007,9,2007110405,2007-11-04,"A",1,"NO","JAX",17,3.5
2007,9,2007110402,2007-11-04,"A",1,"DET","DEN",37,3
2007,9,2007110401,2007-11-04,"A",1,"BUF","CIN",12,-1
2007,9,2007110412,2007-11-04,"A",1,"PHI","DAL",-21,-3
2007,9,2007110408,2007-11-04,"A",1,"TEN","CAR",13,5
2007,9,2007110403,2007-11-04,"A",1,"KC","GB",-11,1
2007,9,2007110400,2007-11-04,"A",1,"ATL","SF",4,3.5
2007,10,2007111107,2007-11-11,"A",1,"WAS","PHI",-8,3
2007,10,2007111109,2007-11-11,"A",1,"ARI","DET",10,2
2007,10,2007111106,2007-11-11,"A",1,"TEN","JAX",-15,4.5
2007,10,2007111104,2007-11-11,"A",1,"NO","LA",-8,10.5
2007,10,2007111108,2007-11-11,"A",1,"BAL","CIN",-14,3
2007,10,2007111105,2007-11-11,"A",1,"PIT","CLE",3,10
2007,10,2007111110,2007-11-11,"A",1,"NYG","DAL",-11,-1
2007,10,2007111103,2007-11-11,"A",1,"MIA","BUF",-3,-1
2007,10,2007111101,2007-11-11,"A",1,"GB","MIN",34,5.5
2007,10,2007111102,2007-11-11,"A",1,"KC","DEN",-16,3
2007,10,2007111100,2007-11-11,"A",1,"CAR","ATL",-7,3.5
2007,10,2007111200,2007-11-12,"A",1,"SEA","SF",24,9.5
2007,10,2007111111,2007-11-11,"A",1,"LV","CHI",-11,-3.5
2007,10,2007111112,2007-11-11,"A",1,"LAC","IND",2,-3.5
2007,11,2007111805,2007-11-18,"A",1,"GB","CAR",14,10
2007,11,2007111810,2007-11-18,"A",1,"NYJ","PIT",3,-9.5
2007,11,2007111800,2007-11-18,"A",1,"ATL","TB",-24,-3
2007,11,2007111809,2007-11-18,"A",1,"MIN","LV",7,4.5
2007,11,2007111801,2007-11-18,"A",1,"BAL","CLE",-3,-1
2007,11,2007111804,2007-11-18,"A",1,"DAL","WAS",5,11
2007,11,2007111808,2007-11-18,"A",1,"JAX","LAC",7,3
2007,11,2007111813,2007-11-18,"A",1,"SF","LA",-4,-3
2007,11,2007111811,2007-11-18,"A",1,"PHI","MIA",10,9.5
2007,11,2007111802,2007-11-18,"A",1,"BUF","NE",-46,-15.5
2007,11,2007111807,2007-11-18,"A",1,"IND","KC",3,14.5
2007,11,2007111812,2007-11-18,"A",1,"DET","NYG",-6,-2.5
2007,11,2007111806,2007-11-18,"A",1,"HOU","NO",13,1
2007,11,2007111900,2007-11-19,"A",1,"DEN","TEN",14,1
2007,11,2007111803,2007-11-18,"A",1,"CIN","ARI",-8,3
2007,11,2007111814,2007-11-18,"A",1,"SEA","CHI",7,6
2007,12,2007112201,2007-11-22,"A",1,"DAL","NYJ",31,14
2007,12,2007112503,2007-11-25,"A",1,"CLE","HOU",10,3
2007,12,2007112507,2007-11-25,"A",1,"LA","SEA",-5,-3
2007,12,2007112200,2007-11-22,"A",1,"DET","GB",-11,-3.5
2007,12,2007112506,2007-11-25,"A",1,"NYG","MIN",-24,7
2007,12,2007112202,2007-11-22,"A",1,"ATL","IND",-18,-13.5
2007,12,2007112508,2007-11-25,"A",1,"TB","WAS",6,3.5
2007,12,2007112501,2007-11-25,"A",1,"CHI","DEN",3,1
2007,12,2007112505,2007-11-25,"A",1,"KC","LV",-3,4
2007,12,2007112502,2007-11-25,"A",1,"CIN","TEN",29,1
2007,12,2007112504,2007-11-25,"A",1,"JAX","BUF",22,9.5
2007,12,2007112509,2007-11-25,"A",1,"ARI","SF",-6,10
2007,12,2007112500,2007-11-25,"A",1,"CAR","NO",-25,-3
2007,12,2007112511,2007-11-25,"A",1,"NE","PHI",3,24
2007,12,2007112510,2007-11-25,"A",1,"LAC","BAL",18,9
2007,12,2007112600,2007-11-26,"A",1,"PIT","MIA",3,15
2007,13,2007120203,2007-12-02,"A",1,"MIA","NYJ",-27,1
2007,13,2007120212,2007-12-02,"A",1,"CHI","NYG",-5,-1
2007,13,2007120201,2007-12-02,"A",1,"IND","JAX",3,7
2007,13,2007120200,2007-12-02,"A",1,"CAR","SF",17,3
2007,13,2007120204,2007-12-02,"A",1,"MIN","DET",32,5.5
2007,13,2007112900,2007-11-29,"A",1,"DAL","GB",10,7
2007,13,2007120210,2007-12-02,"A",1,"ARI","CLE",6,1
2007,13,2007120205,2007-12-02,"A",1,"NO","TB",-4,5.5
2007,13,2007120206,2007-12-02,"A",1,"PHI","SEA",-4,3
2007,13,2007120208,2007-12-02,"A",1,"TEN","HOU",8,3.5
2007,13,2007120207,2007-12-02,"A",1,"LA","ATL",12,3
2007,13,2007120202,2007-12-02,"A",1,"KC","LAC",-14,-6
2007,13,2007120211,2007-12-02,"A",1,"LV","DEN",14,-3.5
2007,13,2007120209,2007-12-02,"A",1,"WAS","BUF",-1,6.5
2007,13,2007120213,2007-12-02,"A",1,"PIT","CIN",14,7
2007,13,2007120300,2007-12-03,"A",1,"BAL","NE",-3,-19
2007,14,2007120904,2007-12-09,"A",1,"HOU","TB",14,-3
2007,14,2007120902,2007-12-09,"A",1,"DET","DAL",-1,-10
2007,14,2007120600,2007-12-06,"A",1,"WAS","CHI",8,3
2007,14,2007120905,2007-12-09,"A",1,"JAX","CAR",31,11
2007,14,2007120909,2007-12-09,"A",1,"SF","MIN",-20,-7.5
2007,14,2007121000,2007-12-10,"A",1,"ATL","NO",-20,-4
2007,14,2007120903,2007-12-09,"A",1,"GB","LV",31,10.5
2007,14,2007120912,2007-12-09,"A",1,"NYJ","CLE",-6,-3
2007,14,2007120906,2007-12-09,"A",1,"NE","PIT",21,11
2007,14,2007120907,2007-12-09,"A",1,"PHI","NYG",-3,3
